"action_plan_id"	"co2_target_CoM2030"	"reduction_type_CoM2030"	"emission_inventory_id"	"bei_flag"	"inventory_year"	"population_in_the_inventory_year"	"emission_measure"	"aux"	"last_mei_year"	"last_mei_population"	"last_mei_emission_measure"	"population2030"	"country"	"country_code"	"natemis_base"	"natemis.05"	"year"	"natemis_last"	"emissions.2005_fx"	"emissions.trend"	"baseline_emissions_2005"	"emis_target"	"organisation_id"	"organisation_name"
"27568"	0.4	"absolute"	"72487"	"TRUE"	2005	38374	224834.177102	"27568 2005 "	NA	NA	NA	38374	"it"	"ITA"	506738030.205241	506738030.205241	2005	NA	1	NA	224834.177102	134900.5062612	"19426"	"Voghera"
"27572"	0.42	"absolute"	"72677"	"TRUE"	2006	8860	52086.045	"27572 2006 "	2014	9256	45720.526	9256	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	52455.4093703736	30209.9061	"20278"	"Les Bons Villers"
"27573"	0.4	"absolute"	"48428"	"TRUE"	2010	141	225.59499	"27573 2010 "	2015	145	222.25038	145	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	278.406566682692	135.356994	"19667"	"Vallés"
"27579"	0.4	"absolute"	"48012"	"TRUE"	2010	781	1195.72994	"27579 2010 "	2015	679	1098.19226	679	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1475.6492033582	717.437964	"19783"	"ALPUENTE"
"27581"	0.41	"absolute"	"61139"	"TRUE"	2006	11165	53698.11396	"27581 2006 "	NA	NA	NA	11165	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	54078.9101992439	31681.8872364	"20365"	"Virton"
"27582"	0.4	"absolute"	"51693"	"TRUE"	2012	101300	422630.197885229	"27582 2012 "	NA	NA	NA	101300	"es"	"ESP"	310552027.179851	377629623.667267	2005	NA	1.21599471462657	NA	513916.086870022	253578.118731137	"20332"	"Telde"
"27587"	0.42	"absolute"	"68953"	"TRUE"	2006	6734	28528.566	"27587 2006 "	NA	NA	NA	6734	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	28730.8742347345	16546.56828	"20420"	"Chastre"
"27591"	0.4	"absolute"	"80173"	"TRUE"	2011	2581	12697.9615	"27591 2011 "	NA	NA	NA	2581	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	14555.5723933565	7618.7769	"18257"	"Alì Terme"
"27593"	0.4	"absolute"	"49067"	"TRUE"	2010	421	864.87577	"27593 2010 "	2015	453	1365.66811	453	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1067.34238084254	518.925462	"19566"	"BENIFLÁ"
"27600"	0.4	"absolute"	"48371"	"TRUE"	2010	133	380.94196	"27600 2010 "	2015	361	318.33398	361	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	470.120117423598	228.565176	"19799"	"ESTUBENY"
"27605"	0.4	"absolute"	"46139"	"TRUE"	2010	448	529.83531	"27605 2010 "	2015	458	535.5622	458	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	653.869261743621	317.901186	"19574"	"ALFAUIR"
"27606"	0.4	"absolute"	"83518"	"TRUE"	2006	22388	82801.943961	"27606 2006 "	NA	NA	NA	22388	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	83389.1278774764	49681.1663766	"19997"	"Grâce-Hollogne"
"27607"	0.4	"absolute"	"48006"	"TRUE"	2010	378	635.78579	"27607 2010 "	2015	431	653.96142	431	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	784.622650261617	381.471474	"19885"	"BENISSODA"
"27608"	0.63	"absolute"	"46519"	"TRUE"	2006	6728	44555.442	"27608 2006 "	2014	7309	31870.258	7309	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	44871.4036511687	16485.51354	"19673"	"Waimes"
"27612"	0.4	"per_capita"	"45531"	"TRUE"	2015	32562	167655.49638225	"27612 2015 "	NA	NA	NA	33757	"it"	"ITA"	392555979.444153	506738030.205241	2005	NA	1.29086819903436	NA	216421.148673166	104284.993391848	"19446"	"Fonte Nuova"
"27622"	0.4	"absolute"	"73201"	"TRUE"	2010	5832	15987.22626	"27622 2010 "	2015	6189	17615.88134	6189	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	19729.8210116544	9592.335756	"19442"	"Museros"
"27625"	0.4	"absolute"	"48007"	"TRUE"	2010	1828	3626.92083	"27625 2010 "	2015	1691	3720.08575	1691	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	4475.97961244724	2176.152498	"19843"	"MONTAVERNER"
"27628"	0.4	"absolute"	"49120"	"TRUE"	2010	19143	66127.04035644	"27628 2010 "	NA	NA	NA	19143	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	81607.3188084729	39676.224213864	"20127"	"Silla"
"27629"	0.4	"absolute"	"56160"	"TRUE"	2009	41171	171405.01121	"27629 2009 "	NA	NA	NA	41171	"es"	"ESP"	319708982.177132	377629623.667267	2005	NA	1.18116676327237	NA	202457.90229958	102843.006726	"20346"	"La Orotava"
"27633"	0.4	"absolute"	"35840"	"TRUE"	2016	13008	159569.484625	"27633 2016 "	NA	NA	NA	13008	"gr"	"GRC"	72016172.3689882	106864748.526955	2005	NA	1.48389931055227	NA	236785.048220218	95741.690775	"19432"	"Stylida"
"27636"	0.4	"absolute"	"48426"	"TRUE"	2010	1190	1751.64737	"27636 2010 "	2015	1144	1756.14704	1144	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	2161.70638505964	1050.988422	"19875"	"ROTGLÀ I CORBERÀ"
"27638"	0.4	"absolute"	"43750"	"TRUE"	2005	25143	94168.14799	"27638 2005 "	2015	25844	79090.457751662	25844	"it"	"ITA"	506738030.205241	506738030.205241	2005	392555979.444153	1	1.77467242647085	94168.14799	56500.888794	"19778"	"Arzignano"
"27648"	0.4	"absolute"	"84267"	"TRUE"	2011	7336	48213.844462	"27648 2011 "	NA	NA	NA	7336	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	55267.1468903629	28928.3066772	"18839"	"Isola delle Femmine"
"27649"	0.41	"absolute"	"49362"	"TRUE"	2005	735	4844.91914	"27649 2005 "	NA	NA	NA	735	"es"	"ESP"	377629623.667267	377629623.667267	2005	NA	1	NA	4844.91914	2858.5022926	"20076"	"Garriguella"
"27651"	0.44	"absolute"	"42149"	"TRUE"	2015	29223	181089.72699	"27651 2015 "	NA	NA	NA	29223	"it"	"ITA"	392555979.444153	506738030.205241	2005	NA	1.29086819903436	NA	233762.969743205	101410.2471144	"18815"	"Pontedera"
"27655"	0.4	"absolute"	"60924"	"TRUE"	2006	13144	66621.059	"27655 2006 "	2014	14115	62970.9164604	14115	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	67093.4973567836	39972.6354	"19979"	"Amay"
"27656"	0.4	"absolute"	"72720"	"TRUE"	2006	20071	124069.256	"27656 2006 "	2014	21249	105746.521	21249	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	124949.084035036	74441.5536	"19918"	"HUY"
"27668"	0.44	"absolute"	"48104"	"TRUE"	2006	2854	34818.817	"27668 2006 "	2014	3270	34575.231	3270	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	35065.7320886453	19498.53752	"19823"	"GEER"
"27674"	0.4	"absolute"	"58358"	"TRUE"	2010	1192	1582.98548	"27674 2010 "	NA	NA	NA	1192	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	1953.56090396933	949.791288	"19927"	"SENYERA"
"27675"	0.32	"absolute"	"83967"	"TRUE"	2013	28332	96085.298	"27675 2013 "	NA	NA	NA	28332	"ua"	"UKR"	284201941.020364	305653820.58122	2005	NA	1.07548111558928	NA	103337.923484769	65338.00264	"18878"	"Khmilnyk"
"27679"	0.4	"absolute"	"46181"	"TRUE"	2010	1507	1872.11247	"27679 2010 "	2015	1410	1714.41499	1410	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	2310.37225257774	1123.267482	"19832"	"RAFELCOFER"
"27683"	0.4	"absolute"	"84450"	"TRUE"	2010	845	1335.34545	"27683 2010 "	2015	817	1218.22872	817	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1647.94857399029	801.20727	"19747"	"La Barraca d'Aigües Vives"
"27686"	0.32	"absolute"	"35919"	"TRUE"	2016	24005	38192.74686	"27686 2016 "	NA	NA	NA	24005	"ua"	"UKR"	217672282.291424	305653820.58122	2005	NA	1.40419265771287	NA	53629.9747186981	25971.0678648	"19733"	"Baranivska amalgamated community"
"27690"	0.35	"absolute"	"37316"	"TRUE"	2013	496188	1561849.831282	"27690 2013 "	NA	NA	NA	496188	"ua"	"UKR"	284201941.020364	305653820.58122	2005	NA	1.07548111558928	NA	1679739.9989301	1015202.3903333	"20130"	"Mykolaiv"
"27694"	0.4	"absolute"	"85248"	"TRUE"	2011	6694	16797.868674214	"27694 2011 "	NA	NA	NA	6694	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	19255.2634170152	10078.7212045284	"18417"	"Rometta"
"27697"	0.4	"absolute"	"51697"	"TRUE"	2010	9156	70693.4379	"27697 2010 "	NA	NA	NA	9156	"it"	"ITA"	457870049.406016	506738030.205241	2005	NA	1.10672893075802	NA	78238.4729386755	42416.06274	"18995"	"Sermoneta"
"27702"	0.4	"absolute"	"49631"	"TRUE"	2010	15523	20945.34914	"27702 2010 "	NA	NA	NA	15523	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	25848.6358320177	12567.209484	"19902"	"Massamagrell"
"27703"	0.4068	"absolute"	"54591"	"TRUE"	2012	85851	300011.1091	"27703 2012 "	NA	NA	NA	85851	"gr"	"GRC"	86225270.2173288	106864748.526955	2005	NA	1.23936693103547	NA	371823.847561815	177966.58991812	"20398"	"Katerini"
"27713"	0.44	"absolute"	"48995"	"TRUE"	2013	7153	20927.007	"27713 2013 "	NA	NA	NA	7153	"ua"	"UKR"	284201941.020364	305653820.58122	2005	NA	1.07548111558928	NA	22506.6008343047	11719.12392	"20384"	"Turka"
"27718"	0.3	"absolute"	"36104"	"TRUE"	2010	17094	103020.938	"27718 2010 "	NA	NA	NA	17094	"by"	"BLR"	68387761.9475932	62314480.9156799	2005	NA	0.911193452469355	NA	93872.0041728514	72114.6566	"19943"	"Klicau"
"27721"	0.4	"absolute"	"61401"	"TRUE"	1990	643218	4253288.601108	"27721 1990 "	2020	641928	4076389.9466	641928	"pl"	"POL"	359812123.858542	322636577.137986	2005	314293413.539732	0.896680672341182	1.87349311682253	3813841.68250261	2551973.1606648	"19914"	"Wroclaw"
"27723"	0.4	"absolute"	"49651"	"TRUE"	2010	5643	12211.46454	"27723 2010 "	NA	NA	NA	5643	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	15070.1569957242	7326.878724	"19777"	"NÁQUERA"
"27725"	0.4	"absolute"	"49086"	"TRUE"	2010	6784	9902.9208476	"27725 2010 "	2015	7231	9605.23943	7231	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	12221.1853787656	5941.75250856	"19550"	"Montserrat"
"27727"	0.4	"absolute"	"45859"	"TRUE"	2013	9644	18968.153	"27727 2013 "	NA	NA	NA	9644	"ro"	"ROU"	89402486.4168629	110288120.185715	2005	NA	1.23361356720513	NA	23399.3708856227	11380.8918	"19930"	"Topoloveni"
"27728"	0.41	"absolute"	"35864"	"TRUE"	2010	145000	560784.618	"27728 2010 "	NA	NA	NA	145000	"fr"	"FRA"	412722703.02088	435418388.684436	2005	NA	1.0549901556116	NA	591622.251408409	330862.92462	"20240"	"Saint-Brieuc Armor Agglomération"
"27734"	0.4	"absolute"	"60516"	"TRUE"	2006	9163	58443.022	"27734 2006 "	2019	10060	49787.4095	10060	"be"	"BEL"	116542964.970968	117369420.864825	2005	105894665.51664	1.00709142670313	1.90863198429026	58857.4664068226	35065.8132	"19448"	"Welkenraedt"
"27740"	0.41	"absolute"	"72922"	"TRUE"	2007	14975	158977.78579	"27740 2007 "	NA	NA	NA	14975	"it"	"ITA"	503156824.739291	506738030.205241	2005	NA	1.0071174736978	NA	160109.305998895	93796.8936161	"19985"	"Lonato del Garda"
"27744"	0.4	"absolute"	"46013"	"TRUE"	2010	2176	2706.4731852	"27744 2010 "	NA	NA	NA	2176	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	3340.05603276164	1623.88391112	"19661"	"Yátova"
"27754"	0.4	"absolute"	"45672"	"TRUE"	2010	19944	29683.16135	"27754 2010 "	2015	20427	29147.98671	20427	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	36631.9617281478	17809.89681	"19565"	"PICASSENT"
"27757"	0.55	"absolute"	"36831"	"TRUE"	2006	7413	44076.362	"27757 2006 "	2014	7696	37582.983	7696	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	44388.9262904638	19834.3629	"20280"	"Administration communale d'Estinnes"
"27763"	0.55	"absolute"	"81887"	"TRUE"	2010	3171	10807.62132	"27763 2010 "	NA	NA	NA	3171	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	13337.6753876842	4863.429594	"19760"	"DAIMÚS"
"27772"	0.4	"absolute"	"47769"	"TRUE"	2012	30048	118381.819998522	"27772 2012 "	NA	NA	NA	30048	"es"	"ESP"	310552027.179851	377629623.667267	2005	NA	1.21599471462657	NA	143951.667426077	71029.0919991132	"20193"	"Ingenio"
"27773"	0.4	"absolute"	"45759"	"TRUE"	2010	30270	50579.70991	"27773 2010 "	2015	29838	49063.11296	29838	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	62420.3728099176	30347.825946	"19911"	"ALAQUÀS"
"27776"	0.4	"absolute"	"47923"	"TRUE"	2010	585	1553.40517	"27776 2010 "	2015	588	1373.95491	588	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1917.05587099626	932.043102	"19577"	"EL PALOMAR"
"27779"	0.4	"absolute"	"45909"	"TRUE"	2010	30303	48652.73957	"27779 2010 "	2015	31120	48518.70147	31120	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	60042.3005111543	29191.643742	"19903"	"ALDAIA"
"27782"	0.3405	"absolute"	"36095"	"TRUE"	2012	38870	92575.03235	"27782 2012 "	NA	NA	NA	38870	"ua"	"UKR"	291119457.72894	305653820.58122	2005	NA	1.04992576918652	NA	97196.9120475408	61053.233834825	"20440"	"Volodymyr-Volynskyy"
"27783"	0.4	"absolute"	"45665"	"TRUE"	2010	9309	12300.31681	"27783 2010 "	2015	9612	14804.60294	9612	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	15179.8094992336	7380.190086	"19940"	"ALCÀSSER"
"27784"	0.4	"absolute"	"72533"	"TRUE"	2012	66547	389181.705	"27784 2012 "	NA	NA	NA	66547	"gr"	"GRC"	86225270.2173288	106864748.526955	2005	NA	1.23936693103547	NA	482338.935341002	233509.023	"19543"	"Veria"
"27785"	0.4	"absolute"	"47883"	"TRUE"	2010	472	783.28511	"27785 2010 "	2015	432	750.57806	432	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	966.651423459247	469.971066	"19533"	"Salem"
"27790"	0.41	"absolute"	"72783"	"TRUE"	2013	102223	486898.473180894	"27790 2013 "	NA	NA	NA	102223	"gr"	"GRC"	77859832.1535684	106864748.526955	2005	NA	1.37252734267624	NA	668281.467548089	287270.099176728	"20027"	"Chalkis"
"27800"	0.4	"absolute"	"42345"	"TRUE"	2015	58171	305645.8337	"27800 2015 "	NA	NA	NA	58171	"hu"	"HUN"	55556062.9734847	63430579.2513105	2005	NA	1.14173999841537	NA	348968.073684302	183387.50022	"19958"	"Budapest XII. kerület Hegyvidék"
"27804"	0.41	"absolute"	"48612"	"TRUE"	2006	26367	169026.5524692	"27804 2006 "	NA	NA	NA	26367	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	170225.191876919	99725.665956828	"20176"	"ARLON"
"27805"	0.4	"absolute"	"46554"	"TRUE"	2010	743	1018.57166	"27805 2010 "	2015	690	964.9259	690	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1257.01833529588	611.142996	"19946"	"QUESA"
"27812"	0.4	"absolute"	"58337"	"TRUE"	2010	2373	3252.25702	"27812 2010 "	NA	NA	NA	2373	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	4013.60735408123	1951.354212	"19664"	"Favara"
"27815"	0.37	"absolute"	"45461"	"TRUE"	2014	56330	129447.881	"27815 2014 "	NA	NA	NA	56330	"by"	"BLR"	65664150.0908748	62314480.9156799	2005	NA	0.948987854551392	NA	122844.466866414	81552.16503	"20376"	"Ivacevicy"
"27818"	0.5004	"absolute"	"49690"	"TRUE"	2016	31263	52938.523	"27818 2016 "	NA	NA	NA	31263	"ua"	"UKR"	217672282.291424	305653820.58122	2005	NA	1.40419265771287	NA	74335.8853067637	26448.0860908	"20209"	"Tokmak"
"27819"	0.4	"absolute"	"61018"	"TRUE"	2010	1487	2059.89889	"27819 2010 "	NA	NA	NA	1487	"es"	"ESP"	305996198.976212	377629623.667267	2005	NA	1.23409906701692	NA	2542.11929829819	1235.939334	"19852"	"CAMPORROBLES"
"27825"	0.4	"absolute"	"48953"	"TRUE"	2010	28329	49926.29785	"27825 2010 "	2015	27633	55482.69718	27633	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	61613.9975962939	29955.77871	"19641"	"Algemesí"
"27826"	0.4	"absolute"	"46541"	"TRUE"	2010	647	906.41101	"27826 2010 "	2015	612	939.05311	612	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1118.60098177487	543.846606	"19844"	"BENICOLET"
"27830"	0.48	"absolute"	"43845"	"TRUE"	2006	4449	36147.978	"27830 2006 "	2014	4811	31034.557	4811	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	36404.3187364535	18796.94856	"19891"	"Ferrières"
"27832"	0.43	"absolute"	"37154"	"TRUE"	2006	10743	228608.809	"27832 2006 "	2014	10953	239107.914	10953	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	230229.971612714	130307.02113	"20251"	"Administration commmunale de Seneffe"
"27833"	0.3	"absolute"	"37342"	"TRUE"	2013	19450	49579.1706	"27833 2013 "	NA	NA	NA	19450	"ua"	"UKR"	284201941.020364	305653820.58122	2005	NA	1.07548111558928	NA	53321.4617068793	34705.41942	"20038"	"Reni"
"27834"	0.313	"absolute"	"48671"	"TRUE"	2012	1451000	5433446.37712285	"27834 2012 "	NA	NA	NA	1451000	"ua"	"UKR"	291119457.72894	305653820.58122	2005	NA	1.04992576918652	NA	5704715.36683442	3732777.6610834	"19947"	"Kharkiv"
"27847"	0.4232	"absolute"	"49036"	"TRUE"	2011	139371	512395.46637	"27847 2011 "	NA	NA	NA	139371	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	587354.85257033	295549.705002216	"19856"	"Terre di Comino Smart Land"
"27867"	0.41	"absolute"	"35576"	"TRUE"	2010	28920	91641.98565	"27867 2010 "	NA	NA	NA	28920	"it"	"ITA"	457870049.406016	506738030.205241	2005	NA	1.10672893075802	NA	101422.836790966	54068.7715335	"20413"	"Aci Catena"
"27870"	0.4	"absolute"	"46164"	"TRUE"	2010	3447	4829.36665	"27870 2010 "	2015	3121	4891.6992	3121	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	5959.91687704764	2897.61999	"19840"	"VALLADA"
"27876"	0.4	"absolute"	"46556"	"TRUE"	2010	4818	6189.20098	"27876 2010 "	2015	4623	5866.5433	4623	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	7638.08715499822	3713.520588	"19692"	"BELLREGUARD"
"27879"	0.51	"absolute"	"61562"	"TRUE"	2011	38317	270724.90921	"27879 2011 "	NA	NA	NA	38317	"gr"	"GRC"	90222318.8630436	106864748.526955	2005	NA	1.18446022972624	NA	320662.888155493	132655.2055129	"20450"	"Oraiokastro"
"27884"	0.4	"absolute"	"48315"	"TRUE"	2010	760	2029.70172	"27884 2010 "	2015	993	1799.88363	993	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	2504.85299897464	1217.821032	"19921"	"CORTES DE PALLAS"
"27893"	0.4	"absolute"	"46000"	"TRUE"	2010	6570	11988.42709	"27893 2010 "	2015	6120	10954.28998	6120	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	14794.9066867694	7193.056254	"19831"	"BENIGÀNIM"
"27896"	0.4	"absolute"	"35786"	"TRUE"	2011	11284	39242.542424	"27896 2011 "	NA	NA	NA	11284	"be"	"BEL"	108342135.196131	117369420.864825	2005	NA	1.08332202104336	NA	42512.3103696474	23545.5254544	"20078"	"Wichelen"
"27902"	0.4	"absolute"	"45863"	"TRUE"	2015	28252	31284.59301	"27902 2015 "	2010	26865	29227.86962	26865	"es"	"ESP"	295156603.747067	377629623.667267	2005	305996198.976212	1.2794212254552	2.03672489482374	40026.1723267213	18770.755806	"20129"	"Sueca"
"27904"	0.53	"absolute"	"35835"	"TRUE"	2006	11829	76925.266	"27904 2006 "	2014	12336	58740.32	12336	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	77470.7758854581	36154.87502	"19672"	"Malmedy"
"27909"	0.4	"absolute"	"46168"	"TRUE"	2010	491	603.5044923	"27909 2010 "	2015	455	568.6943979	455	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	744.784330887951	362.10269538	"19587"	"OTOS"
"27913"	0.415	"absolute"	"65955"	"TRUE"	2005	4597	26073.556	"27913 2005 "	2017	5256	25399.826	5256	"es"	"ESP"	377629623.667267	377629623.667267	2005	305966853.817478	1	1.81023001015161	26073.556	15253.03026	"19937"	"Porreres"
"27914"	0.4	"absolute"	"48278"	"TRUE"	2010	300	914.93282	"27914 2010 "	2015	362	767.25708	362	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1129.11773954516	548.959692	"19966"	"ANDILLA"
"27919"	0.4	"absolute"	"46552"	"TRUE"	2010	2470	3686.72498	"27919 2010 "	2015	2378	3510.2106	2378	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	4549.78385816598	2212.034988	"19534"	"QUATRETONDA"
"27922"	0.4	"absolute"	"48017"	"TRUE"	2010	2580	3694.68148	"27922 2010 "	2015	2422	3651.38312	2422	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	4559.6029673927	2216.808888	"19578"	"LLUTXENT"
"27929"	0.4	"absolute"	"48332"	"TRUE"	2010	688	1362.6816	"27929 2010 "	2015	650	1183.99073	650	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	1681.68409120113	817.60896	"19800"	"VILLARGORDO DEL CABRIEL"
"27934"	0.4	"absolute"	"44628"	"TRUE"	2006	14243	74500.851	"27934 2006 "	2014	15157	67886.477	15157	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	75029.1683241876	44700.5106	"19991"	"Dison"
"27943"	0.3	"absolute"	"41171"	"TRUE"	2013	4082	28630.364	"27943 2013 "	NA	NA	NA	4082	"ua"	"UKR"	284201941.020364	305653820.58122	2005	NA	1.07548111558928	NA	30791.4158144472	20041.2548	"20360"	"Bilotserkivka"
"27949"	0.4	"absolute"	"35875"	"TRUE"	2016	6200	2576.413425	"27949 2016 "	NA	NA	NA	6200	"md"	"MDA"	11051467.9101865	8398486.31089927	2005	NA	0.759943057261932	NA	1957.92749496518	1545.848055	"19752"	"Lozova"
"27950"	0.4	"absolute"	"60861"	"TRUE"	2010	731	1894.77707	"27950 2010 "	2015	718	1653.08348	718	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	2338.34261429206	1136.866242	"19754"	"DOMEÑO"
"27958"	0.4	"absolute"	"46062"	"TRUE"	2010	183	298.23495	"27958 2010 "	2015	173	285.18066	173	"es"	"ESP"	305996198.976212	377629623.667267	2005	295156603.747067	1.23409906701692	1.96457604615544	368.051473546838	178.94097	"19977"	"AIELO DE RUGAT"
